tag_id,name,category,count,zh_name,zh_name_2,source,confidence,note,donmai_url,api_status
596343,mima_(touhou),4,1883,魅魔,魅魔様; 魅魔,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/mima_%28touhou%29,ok
1629361,ushiwakamaru_(fate),4,1878,牛若丸,牛若丸; 牛若丸(Fate),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ushiwakamaru_%28fate%29,ok
1577501,lisa_(genshin_impact),4,1872,丽莎,蔷薇魔女; 丽莎·敏兹; 丽莎,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/lisa_%28genshin_impact%29,ok
433649,johnny_joestar,4,1871,乔尼·乔斯达,乔纳森·乔斯达; 乔尼·乔斯达; 七乔,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/johnny_joestar,ok
1539717,reze_(chainsaw_man),4,1860,蕾塞,炸弹人; 蕾塞,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/reze_%28chainsaw_man%29,ok
301250,yae_sakura,4,1839,八重樱,八重樱; 八重桜,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/yae_sakura,ok
1734277,oda_nobunaga_(koha-ace),4,1832,织田信长（KOHA-ACE）,织田信长; 織田信長; 織田信長(Fate),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/oda_nobunaga_%28koha-ace%29,ok
1581062,shiomi_kotone,4,1829,汐见琴音,汐見琴音; 公子,danbooru_api_other_names,medium,copy,https://danbooru.donmai.us/wiki_pages/shiomi_kotone,ok
1459802,shirase_sakuya,4,1814,白濑咲耶,白瀬咲耶; 白濑咲耶,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/shirase_sakuya,ok
628777,yuzuriha_inori,4,1807,楪祈,楪祈; 祈妹,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/yuzuriha_inori,ok
